,age,gender,q3,continente,q4,q6,q8,q21,q22,q41
1209,30-34,Man,Greece,Europa,Doctoral degree,3-5 years,Python,"10,000 or more employees",3-4,Other
1210,30-34,Man,Mexico,América del Sur,Master’s degree,3-5 years,Python,"1000-9,999 employees",3-4,Basic statistical software (Microsoft Excel-Google Sheets)
1211,25-29,Woman,United States of America,América del Norte,I prefer not to answer,< 1 years,Julia,0-49 employees,1-2,
1212,22-24,Prefer not to say,Indonesia,Asia,I prefer not to answer,< 1 years,Python,250-999 employees,5-9,Local development environments (RStudio-JupyterLab)
1213,50-54,Man,Spain,Europa,Master’s degree,3-5 years,Python,0-49 employees,1-2,Cloud-based data software & APIs (AWS-GCP-Azure)
1214,25-29,Man,India,Asia,Bachelor’s degree,< 1 years,Python,50-249 employees,20+,Basic statistical software (Microsoft Excel-Google Sheets)
1215,22-24,Woman,India,Asia,I prefer not to answer,< 1 years,Python,0-49 employees,3-4,
1216,25-29,Man,Canada,América del Norte,Some college/university study without earning a bachelor’s degree,1-3 years,Python,250-999 employees,5-9,Basic statistical software (Microsoft Excel-Google Sheets)
1217,35-39,Man,Australia,Oceanía,Master’s degree,3-5 years,Python,250-999 employees,5-9,Local development environments (RStudio-JupyterLab)
1218,18-21,Man,India,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,20+,Basic statistical software (Microsoft Excel-Google Sheets)
1219,18-21,Woman,Egypt,África,Bachelor’s degree,1-3 years,Python,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1220,18-21,Man,India,Asia,Master’s degree,1-3 years,Python,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1221,40-44,Man,Spain,Europa,Bachelor’s degree,3-5 years,SQL,0-49 employees,0,
1222,22-24,Man,India,Asia,Master’s degree,1-3 years,Python,50-249 employees,3-4,Business intelligence software (Salesforce-Tableau-Spotfire)
1223,35-39,Man,Nigeria,África,Master’s degree,< 1 years,Python,250-999 employees,15-19,Basic statistical software (Microsoft Excel-Google Sheets)
1224,25-29,Man,India,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,Python,"10,000 or more employees",10-14,
1225,22-24,Man,Kenya,África,Bachelor’s degree,1-3 years,Python,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1226,30-34,Man,Russia,Asia,Master’s degree,5-10 years,SQL,"1000-9,999 employees",5-9,Basic statistical software (Microsoft Excel-Google Sheets)
1227,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Europa,Bachelor’s degree,1-3 years,Python,"1000-9,999 employees",3-4,Local development environments (RStudio-JupyterLab)
1228,25-29,Man,Indonesia,Asia,Bachelor’s degree,5-10 years,Python,"1000-9,999 employees",20+,Local development environments (RStudio-JupyterLab)
1229,25-29,Woman,India,Asia,I prefer not to answer,< 1 years,Python,0-49 employees,3-4,
1230,35-39,Man,India,Asia,Master’s degree,5-10 years,Other,"10,000 or more employees",20+,
1231,22-24,Man,Other,,Master’s degree,< 1 years,Python,0-49 employees,3-4,Business intelligence software (Salesforce-Tableau-Spotfire)
1232,18-21,Man,Nigeria,África,Bachelor’s degree,< 1 years,Python,0-49 employees,1-2,
1233,25-29,Man,India,Asia,Master’s degree,1-3 years,Python,"10,000 or more employees",1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1234,22-24,Man,United States of America,América del Norte,Bachelor’s degree,3-5 years,SQL,250-999 employees,5-9,Business intelligence software (Salesforce-Tableau-Spotfire)
1235,25-29,Man,India,Asia,Master’s degree,1-3 years,Python,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
1236,25-29,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",20+,Local development environments (RStudio-JupyterLab)
1237,50-54,Woman,United States of America,América del Norte,Master’s degree,3-5 years,Python,"1000-9,999 employees",10-14,Basic statistical software (Microsoft Excel-Google Sheets)
1238,30-34,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,"1000-9,999 employees",20+,Local development environments (RStudio-JupyterLab)
1239,25-29,Man,Canada,América del Norte,Master’s degree,5-10 years,Python,0-49 employees,1-2,Business intelligence software (Salesforce-Tableau-Spotfire)
1240,18-21,Woman,India,Asia,Bachelor’s degree,< 1 years,SQL,,,
1241,30-34,Man,Ukraine,Europa,Master’s degree,1-3 years,Python,"10,000 or more employees",20+,Local development environments (RStudio-JupyterLab)
1242,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,3-4,Local development environments (RStudio-JupyterLab)
1243,35-39,Man,India,Asia,Master’s degree,1-3 years,Python,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
1244,40-44,Man,Philippines,Asia,Master’s degree,1-3 years,Other,"10,000 or more employees",20+,Advanced statistical software (SPSS-SAS)
1245,55-59,Man,Other,,Some college/university study without earning a bachelor’s degree,< 1 years,Python,50-249 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1246,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
1247,22-24,Man,Taiwan,Asia,Master’s degree,1-3 years,R,250-999 employees,3-4,Local development environments (RStudio-JupyterLab)
1248,22-24,Woman,United States of America,América del Norte,Master’s degree,< 1 years,Python,0-49 employees,0,
1249,35-39,Man,Argentina,América del Sur,Master’s degree,< 1 years,SQL,0-49 employees,1-2,Advanced statistical software (SPSS-SAS)
1250,40-44,Man,Other,,No formal education past high school,5-10 years,Python,0-49 employees,3-4,Cloud-based data software & APIs (AWS-GCP-Azure)
1251,25-29,Woman,India,Asia,Master’s degree,5-10 years,R,0-49 employees,1-2,
1252,30-34,Man,Other,,Master’s degree,5-10 years,Python,"1000-9,999 employees",0,Other
1253,18-21,Man,China,Asia,Some college/university study without earning a bachelor’s degree,< 1 years,Python,"1000-9,999 employees",1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1254,18-21,Woman,Indonesia,Asia,Bachelor’s degree,< 1 years,Python,,,
1255,22-24,Man,Nigeria,África,Master’s degree,< 1 years,Python,250-999 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1256,25-29,Man,Nepal,Asia,Master’s degree,3-5 years,SQL,250-999 employees,15-19,Other
1257,30-34,Man,South Korea,Asia,Master’s degree,5-10 years,Python,250-999 employees,20+,Local development environments (RStudio-JupyterLab)
1258,30-34,Man,India,Asia,Master’s degree,5-10 years,Python,"10,000 or more employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
1259,45-49,Man,Poland,Europa,Bachelor’s degree,10-20 years,Python,"1000-9,999 employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
1260,30-34,Man,India,Asia,Master’s degree,5-10 years,Python,"10,000 or more employees",3-4,Business intelligence software (Salesforce-Tableau-Spotfire)
1261,22-24,Woman,Egypt,África,Some college/university study without earning a bachelor’s degree,3-5 years,Python,0-49 employees,0,Basic statistical software (Microsoft Excel-Google Sheets)
1262,50-54,Man,India,Asia,Master’s degree,10-20 years,R,250-999 employees,5-9,Basic statistical software (Microsoft Excel-Google Sheets)
1263,22-24,Man,Peru,América del Sur,Bachelor’s degree,1-3 years,Python,0-49 employees,10-14,Local development environments (RStudio-JupyterLab)
1264,18-21,Man,Indonesia,Asia,I prefer not to answer,1-3 years,R,,,
1265,18-21,Man,China,Asia,Bachelor’s degree,1-3 years,Python,0-49 employees,0,Local development environments (RStudio-JupyterLab)
1266,30-34,Man,Peru,América del Sur,Bachelor’s degree,3-5 years,Python,50-249 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1267,30-34,Man,Peru,América del Sur,Master’s degree,< 1 years,Python,"1000-9,999 employees",10-14,Local development environments (RStudio-JupyterLab)
1268,25-29,Man,India,Asia,Bachelor’s degree,1-3 years,Python,0-49 employees,10-14,Business intelligence software (Salesforce-Tableau-Spotfire)
1269,40-44,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
1270,35-39,Man,United States of America,América del Norte,Master’s degree,10-20 years,Python,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
1271,18-21,Woman,India,Asia,Bachelor’s degree,3-5 years,Python,"10,000 or more employees",20+,Other
1272,25-29,Man,Bangladesh,Asia,Bachelor’s degree,< 1 years,Python,50-249 employees,1-2,
1273,25-29,Man,India,Asia,Master’s degree,1-3 years,Python,"1000-9,999 employees",1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1274,30-34,Man,Ukraine,Europa,Master’s degree,1-3 years,Python,0-49 employees,1-2,Local development environments (RStudio-JupyterLab)
1275,22-24,Man,Turkey,África,Master’s degree,3-5 years,R,0-49 employees,3-4,Local development environments (RStudio-JupyterLab)
1276,25-29,Man,India,Asia,Master’s degree,1-3 years,Python,50-249 employees,20+,Cloud-based data software & APIs (AWS-GCP-Azure)
1277,25-29,Man,South Korea,Asia,Master’s degree,1-3 years,Python,250-999 employees,5-9,Cloud-based data software & APIs (AWS-GCP-Azure)
1278,25-29,Man,Nigeria,África,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",5-9,Business intelligence software (Salesforce-Tableau-Spotfire)
1279,30-34,Man,Australia,Oceanía,Bachelor’s degree,5-10 years,Python,"10,000 or more employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
1280,30-34,Prefer not to say,United States of America,América del Norte,Master’s degree,3-5 years,Bash,250-999 employees,5-9,
1281,35-39,Man,Indonesia,Asia,Master’s degree,< 1 years,SQL,50-249 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
1282,60-69,Man,United States of America,América del Norte,Bachelor’s degree,5-10 years,Python,50-249 employees,5-9,Basic statistical software (Microsoft Excel-Google Sheets)
1283,22-24,Man,China,Asia,Master’s degree,< 1 years,Python,0-49 employees,0,
1284,25-29,Woman,United States of America,América del Norte,Bachelor’s degree,1-3 years,Python,"1000-9,999 employees",5-9,Local development environments (RStudio-JupyterLab)
1285,30-34,Man,United States of America,América del Norte,Doctoral degree,1-3 years,R,0-49 employees,20+,
1286,30-34,Man,Japan,Asia,Master’s degree,< 1 years,Python,"1000-9,999 employees",5-9,Other
1287,22-24,Man,India,Asia,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",20+,
1288,30-34,Man,Other,,Bachelor’s degree,3-5 years,Python,"1000-9,999 employees",20+,
1289,25-29,Woman,Brazil,América del Sur,Master’s degree,3-5 years,Python,"1000-9,999 employees",10-14,Advanced statistical software (SPSS-SAS)
1290,22-24,Woman,India,Asia,Bachelor’s degree,1-3 years,Python,50-249 employees,20+,
1291,22-24,Woman,China,Asia,Master’s degree,< 1 years,Python,250-999 employees,1-2,Other
1292,30-34,Man,Nigeria,África,Some college/university study without earning a bachelor’s degree,I have never written code,,250-999 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
1293,35-39,Man,India,Asia,Master’s degree,< 1 years,Python,"10,000 or more employees",20+,Business intelligence software (Salesforce-Tableau-Spotfire)
1294,18-21,Woman,Brazil,América del Sur,Bachelor’s degree,5-10 years,Python,"1000-9,999 employees",20+,Other
1295,25-29,Man,Other,,I prefer not to answer,< 1 years,Python,"10,000 or more employees",3-4,Local development environments (RStudio-JupyterLab)
1296,25-29,Man,Other,,Bachelor’s degree,1-3 years,Python,0-49 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
1297,45-49,Man,Japan,Asia,Bachelor’s degree,I have never written code,,0-49 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1298,22-24,Man,United States of America,América del Norte,Bachelor’s degree,5-10 years,R,50-249 employees,5-9,Local development environments (RStudio-JupyterLab)
1299,22-24,Man,India,Asia,Master’s degree,1-3 years,Python,250-999 employees,3-4,
1300,30-34,Man,Saudi Arabia,Asia,Bachelor’s degree,5-10 years,SQL,"10,000 or more employees",1-2,Business intelligence software (Salesforce-Tableau-Spotfire)
1301,25-29,Man,Japan,Asia,Master’s degree,1-3 years,Python,"1000-9,999 employees",10-14,Cloud-based data software & APIs (AWS-GCP-Azure)
1302,35-39,Man,Germany,Europa,Master’s degree,1-3 years,SQL,"1000-9,999 employees",3-4,Advanced statistical software (SPSS-SAS)
1303,35-39,Woman,India,Asia,Master’s degree,5-10 years,Python,50-249 employees,20+,Basic statistical software (Microsoft Excel-Google Sheets)
1304,18-21,Man,India,Asia,Bachelor’s degree,< 1 years,Python,"10,000 or more employees",10-14,Basic statistical software (Microsoft Excel-Google Sheets)
1305,25-29,Man,Taiwan,Asia,Master’s degree,3-5 years,Python,,,
1306,35-39,Man,Taiwan,Asia,Master’s degree,1-3 years,Python,0-49 employees,10-14,Advanced statistical software (SPSS-SAS)
1307,35-39,Man,Ireland,Europa,Some college/university study without earning a bachelor’s degree,10-20 years,Python,"1000-9,999 employees",1-2,Local development environments (RStudio-JupyterLab)
1308,25-29,Man,India,Asia,Doctoral degree,< 1 years,MATLAB,0-49 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
1309,60-69,Man,United States of America,América del Norte,Doctoral degree,20+ years,Python,,,
1310,22-24,Woman,United States of America,América del Norte,Bachelor’s degree,3-5 years,Python,"10,000 or more employees",20+,Local development environments (RStudio-JupyterLab)
1311,35-39,Man,Nigeria,África,Bachelor’s degree,I have never written code,,0-49 employees,0,Basic statistical software (Microsoft Excel-Google Sheets)
1312,45-49,Man,Australia,Oceanía,Master’s degree,10-20 years,Python,0-49 employees,3-4,Advanced statistical software (SPSS-SAS)
1313,25-29,Woman,United States of America,América del Norte,Master’s degree,3-5 years,Julia,50-249 employees,3-4,Local development environments (RStudio-JupyterLab)
1314,60-69,Man,United States of America,América del Norte,Master’s degree,20+ years,Python,"1000-9,999 employees",1-2,Advanced statistical software (SPSS-SAS)
1315,45-49,Man,Australia,Oceanía,Master’s degree,1-3 years,Python,0-49 employees,10-14,Other
1316,30-34,Woman,United States of America,América del Norte,Master’s degree,3-5 years,Python,"10,000 or more employees",0,Business intelligence software (Salesforce-Tableau-Spotfire)
1317,30-34,Man,Other,,Master’s degree,3-5 years,R,50-249 employees,1-2,Basic statistical software (Microsoft Excel-Google Sheets)
1318,30-34,Man,China,Asia,I prefer not to answer,< 1 years,Python,0-49 employees,3-4,Basic statistical software (Microsoft Excel-Google Sheets)
1319,40-44,Man,Australia,Oceanía,Bachelor’s degree,20+ years,R,50-249 employees,1-2,
1320,35-39,Man,Chile,América del Sur,Bachelor’s degree,3-5 years,Python,"1000-9,999 employees",5-9,Local development environments (RStudio-JupyterLab)
1321,22-24,Woman,China,Asia,Master’s degree,< 1 years,Python,50-249 employees,3-4,
1322,30-34,Woman,United States of America,América del Norte,Bachelor’s degree,1-3 years,Python,"10,000 or more employees",20+,
1323,45-49,Man,Egypt,África,Bachelor’s degree,< 1 years,Python,,,
1324,30-34,Woman,Nigeria,África,Master’s degree,1-3 years,SQL,"1000-9,999 employees",20+,Basic statistical software (Microsoft Excel-Google Sheets)
